step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
17,CASH_IN,3024.31,C5456134773,36335.86,39360.17,C3578759277,93954.57,90930.26,0,0
85,PAYMENT,906.05,C2049095175,4227.44,3321.39,M5756691560,0.0,0.0,0,0
32,CASH_OUT,19137.69,C8203513283,29743.15,10605.46,C3556404295,19981.6,39119.29,0,0
33,CASH_IN,5049.75,C1616374051,31162.82,36212.57,C1710202621,49216.56,44166.81,0,0
29,CASH_IN,1587.07,C8873693233,8944.12,10531.19,C5693872553,84012.08,82425.01,0,0
45,DEBIT,3297.94,C7895548776,15912.3,12614.36,C9268868073,28449.19,31747.13,0,0
100,PAYMENT,2792.64,C7858596937,8856.21,6063.57,M1218112542,0.0,0.0,0,0
21,CASH_OUT,53380.89,C2280541429,107079.64,53698.75,C2623204476,31037.45,84418.34,0,0
68,CASH_OUT,3985.94,C2671397496,9650.42,5664.48,C8685730887,1935.74,5921.68,0,0
76,DEBIT,405.54,C6128695961,457.18,51.64,C6272000062,26753.34,27158.88,0,0
62,DEBIT,1357.21,C1522634060,10138.63,8781.42,C4726451766,7955.13,9312.34,0,0
100,TRANSFER,81552.44,C1448092800,180779.43,99226.99,C3021882571,5511.31,87063.75,0,0
38,DEBIT,522.08,C1682608683,4774.35,4252.27,C5372660943,33938.22,34460.3,0,0
57,PAYMENT,39.42,C3873080925,281.66,242.24,M1286437624,0.0,0.0,0,0
27,TRANSFER,38881.3,C5426102524,45836.68,6955.38,C8162382904,32450.32,71331.62,0,0
15,PAYMENT,1947.14,C1418548032,2564.08,616.94,M6348828916,0.0,0.0,0,0
89,PAYMENT,1588.19,C7893050172,6389.23,4801.04,M4982951114,0.0,0.0,0,0
26,TRANSFER,2490.51,C5682286001,6081.4,3590.89,C4149337748,31740.21,34230.72,0,0
74,CASH_OUT,985.37,C1117601635,1227.47,242.1,C9420030841,31973.24,32958.61,0,0
45,PAYMENT,1748.97,C4098889385,5278.25,3529.28,M4478179851,0.0,0.0,0,0
77,PAYMENT,5832.49,C2486755763,9973.64,4141.15,M2162377813,0.0,0.0,0,0
71,TRANSFER,6251.3,C4488443110,17788.8,11537.5,C5564147398,11466.65,17717.95,0,0
37,CASH_OUT,50975.64,C5372293832,111291.19,60315.55,C3866630615,13261.45,64237.09,0,0
58,CASH_OUT,3699.51,C3050117860,5921.96,2222.45,C3084481524,10886.44,14585.95,0,0
35,PAYMENT,254.53,C6605989941,1286.63,1032.1,M7814635209,0.0,0.0,0,0
11,CASH_IN,31579.64,C4878848943,49928.27,81507.91,C8071117098,84876.31,53296.67,0,0
40,CASH_OUT,10031.04,C6155597869,19097.09,9066.05,C8266984091,38344.19,48375.23,0,0
52,CASH_IN,7229.98,C5715587146,36436.18,43666.16,C8636911350,38182.04,30952.06,0,0
29,CASH_OUT,25503.95,C7434315580,36457.44,10953.49,C6666548367,23686.27,49190.22,0,0
50,CASH_OUT,17396.93,C7597039595,41076.68,23679.75,C4895386375,36686.98,54083.91,0,0
6,TRANSFER,12421.93,C7585827349,20691.28,8269.35,C4504958205,49259.35,61681.28,0,0
70,CASH_IN,11286.38,C4649866310,14766.25,26052.63,C5840813520,27903.39,16617.01,0,0
55,PAYMENT,2588.88,C1751948605,6831.5,4242.62,M3297699394,0.0,0.0,0,0
75,CASH_OUT,735.71,C7546625224,1075.38,339.67,C4807689202,45756.94,46492.65,0,0
30,TRANSFER,16240.34,C2073751432,35085.63,18845.29,C5214228515,7847.25,24087.59,0,0
29,CASH_IN,1971.02,C7437039724,12747.08,14718.1,C3674996366,29344.57,27373.55,0,0
12,TRANSFER,70726.86,C3218334233,177327.78,106600.92,C1900388247,17983.68,88710.54,0,0
14,PAYMENT,2059.0,C5716100649,4430.5,2371.5,M7721473947,0.0,0.0,0,0
72,PAYMENT,6603.2,C8838370904,13457.94,6854.74,M6368942612,0.0,0.0,0,0
42,CASH_OUT,16976.3,C8574882609,37352.54,20376.24,C1923400282,38901.94,55878.24,0,0
24,PAYMENT,5189.29,C5782932996,15803.46,10614.17,M3440584995,0.0,0.0,0,0
99,PAYMENT,6053.92,C5444153448,22321.57,16267.65,M8147436664,0.0,0.0,0,0
14,CASH_OUT,4776.55,C7934565861,5967.87,1191.32,C5020708404,27359.06,32135.61,0,0
88,TRANSFER,159768.28,C4369037486,159768.28,0.0,C1621165992,0.0,0.0,1,0
41,TRANSFER,25728.64,C7594154107,38955.31,13226.67,C6825716167,4217.29,29945.93,0,0
40,PAYMENT,340.99,C3645841813,1770.78,1429.79,M5544377289,0.0,0.0,0,0
60,TRANSFER,33308.88,C5545585178,79172.12,45863.24,C7640454001,23841.92,57150.8,0,0
1,CASH_OUT,6490.48,C5471187085,8193.23,1702.75,C5012318091,20439.91,26930.39,0,0
84,TRANSFER,70078.77,C7188138661,99948.66,29869.89,C4915988581,7928.07,78006.84,0,0
56,CASH_OUT,26374.59,C8848035174,64102.53,37727.94,C9243260864,33772.32,60146.91,0,0
27,CASH_OUT,22290.61,C7053316001,51182.57,28891.96,C4239376844,3863.08,26153.69,0,0
74,CASH_OUT,42941.85,C7838956132,55241.86,12300.01,C8227284120,26675.63,69617.48,0,0
3,CASH_IN,3829.72,C5317752191,376.25,4205.97,C2436760007,86905.02,83075.3,0,0
97,PAYMENT,3935.11,C9384283025,11948.99,8013.88,M9710886353,0.0,0.0,0,0
30,CASH_IN,7827.08,C5526446877,13920.08,21747.16,C6984747518,77775.19,69948.11,0,0
18,CASH_IN,14904.55,C7224120855,46645.2,61549.75,C6836849123,82768.15,67863.6,0,0
75,PAYMENT,5061.58,C5662456236,10949.39,5887.81,M7859490613,0.0,0.0,0,0
2,TRANSFER,48357.08,C8716143540,115919.96,67562.88,C8729232121,1477.81,49834.89,0,0
47,PAYMENT,3198.92,C1351425639,9410.61,6211.69,M8490093848,0.0,0.0,0,0
76,CASH_IN,26749.38,C7003011880,22031.51,48780.89,C5468039364,37228.52,10479.14,0,0
93,PAYMENT,740.8,C6970733012,700.15,0.0,M3288395785,0.0,0.0,0,0
100,TRANSFER,49275.94,C7320574245,109834.01,60558.07,C9333689393,22002.31,71278.25,0,0
57,PAYMENT,3649.13,C2954176538,3569.9,0.0,M1755864397,0.0,0.0,0,0
18,CASH_OUT,8357.67,C3733584315,18125.91,9768.24,C9875110452,15524.12,23881.79,0,0
24,CASH_IN,1135.82,C3582476413,20619.37,21755.19,C3946063234,81641.47,80505.65,0,0
31,CASH_IN,7834.45,C3406479631,31804.88,39639.33,C6273777631,6206.94,0.0,0,0
29,TRANSFER,78694.62,C9425743776,228722.24,150027.62,C5154628655,46147.76,124842.38,0,0
8,CASH_IN,54006.09,C6951571208,20530.3,74536.39,C1767181532,80452.41,26446.32,0,0
51,PAYMENT,1704.9,C2303816606,3846.49,2141.59,M6060680456,0.0,0.0,0,0
63,PAYMENT,2504.16,C9342707984,10817.52,8313.36,M6673637591,0.0,0.0,0,0
13,PAYMENT,2501.51,C3055439721,5369.06,2867.55,M7587593570,0.0,0.0,0,0
65,PAYMENT,916.91,C2654538541,3501.2,2584.29,M8441365527,0.0,0.0,0,0
16,PAYMENT,9115.61,C9076272801,41772.56,32656.95,M6754565306,0.0,0.0,0,0
69,PAYMENT,93.79,C6829582340,429.28,335.49,M2480905663,0.0,0.0,0,0
3,TRANSFER,10166.59,C8854533298,13634.09,3467.5,C8824998372,11295.1,21461.69,0,0
45,PAYMENT,2413.92,C9449735462,5253.62,2839.7,M7159219189,0.0,0.0,0,0
36,PAYMENT,2519.44,C6957546450,10446.24,7926.8,M1696653832,0.0,0.0,0,0
20,PAYMENT,10191.14,C7473119899,7674.01,0.0,M9448461323,0.0,0.0,0,0
47,CASH_IN,23117.74,C7428874924,40797.18,63914.92,C3549890978,56465.97,33348.23,0,0
47,CASH_OUT,5911.42,C3058622934,7632.89,1721.47,C7689533560,30971.24,36882.66,0,0
24,CASH_OUT,14036.28,C5229825247,28961.53,14925.25,C6262619106,1172.27,15208.55,0,0
13,CASH_OUT,1080.27,C5341246932,2482.45,1402.18,C3110475203,46318.47,47398.74,0,0
65,CASH_OUT,51948.76,C8119049333,127419.06,75470.3,C5135739029,18241.66,70190.42,0,0
90,PAYMENT,2485.16,C7344541814,3820.47,1335.31,M3088898062,0.0,0.0,0,0
87,TRANSFER,17468.35,C6719736115,51552.84,34084.49,C4110258855,2779.45,20247.8,0,0
88,CASH_IN,27897.23,C9826938015,36314.14,64211.37,C4976806845,75708.45,47811.22,0,0
58,PAYMENT,2362.03,C3271604321,10642.65,8280.62,M9690348904,0.0,0.0,0,0
9,PAYMENT,1225.0,C3808817830,3965.51,2740.51,M5367053358,0.0,0.0,0,0
35,CASH_IN,11274.53,C8042077339,43323.36,54597.89,C2592336158,51131.95,39857.42,0,0
90,CASH_IN,11864.55,C5785995585,47431.83,59296.38,C2952400435,14978.62,3114.07,0,0
17,CASH_IN,12590.16,C6909333596,26781.12,39371.28,C2812739346,80426.7,67836.54,0,0
74,CASH_IN,5573.31,C7855092056,20349.11,25922.42,C2912189154,60026.79,54453.48,0,0
9,CASH_OUT,1002077.43,C5531783317,1002077.43,0.0,C4969883572,0.0,0.0,1,0
61,CASH_IN,4857.4,C2187156263,29801.45,34658.85,C8725832342,20243.1,15385.7,0,0
20,CASH_OUT,43114.56,C1919547358,49297.79,6183.23,C5878494742,45395.65,88510.21,0,0
50,PAYMENT,10235.32,C3834309220,30539.98,20304.66,M1389120609,0.0,0.0,0,0
43,CASH_OUT,42607.23,C3220664348,99755.23,57148.0,C1607682035,4533.21,47140.44,0,0
4,DEBIT,3701.67,C7127404318,11155.31,7453.64,C7398620128,17246.22,20947.89,0,0
65,PAYMENT,8502.21,C2758503021,24524.12,16021.91,M7160182345,0.0,0.0,0,0
59,PAYMENT,5740.37,C7199809985,4994.62,0.0,M9039122600,0.0,0.0,0,0
47,CASH_OUT,26071.47,C5610783750,37949.5,11878.03,C7460728316,49454.54,75526.01,0,0
47,CASH_OUT,45154.79,C4097617527,82271.8,37117.01,C5496678921,15812.1,60966.89,0,0
69,PAYMENT,2211.15,C5083834803,2121.07,0.0,M2967767888,0.0,0.0,0,0
68,CASH_OUT,27170.92,C1926642748,58588.4,31417.48,C8990154528,46443.24,73614.16,0,0
51,CASH_OUT,1388214.12,C6935973078,1388214.12,0.0,C6798877688,0.0,0.0,1,0
92,TRANSFER,54278.84,C6071041120,159306.84,105028.0,C4534280596,32405.99,86684.83,0,0
100,PAYMENT,2942.84,C7256695094,10516.93,7574.09,M6931135551,0.0,0.0,0,0
98,DEBIT,1740.84,C2128722116,5812.88,4072.04,C1676443900,12663.68,14404.52,0,0
80,PAYMENT,3089.98,C7633361832,3586.62,496.64,M9780934137,0.0,0.0,0,0
68,CASH_OUT,35498.01,C8243193820,85635.05,50137.04,C1439034681,5310.53,40808.54,0,0
64,CASH_OUT,9459.36,C5560366170,17232.5,7773.14,C5074023162,35373.33,44832.69,0,0
6,CASH_OUT,11521.58,C1174771697,27611.86,16090.28,C7625866719,48341.53,59863.11,0,0
99,PAYMENT,4141.96,C5840407563,8221.42,4079.46,M7778645716,0.0,0.0,0,0
78,CASH_OUT,18570.31,C7048556707,38865.45,20295.14,C6893740068,20954.38,39524.69,0,0
21,PAYMENT,4778.17,C8224054500,12402.71,7624.54,M4101933455,0.0,0.0,0,0
23,CASH_IN,41976.9,C2816182304,17071.91,59048.81,C1136913573,75477.05,33500.15,0,0
55,PAYMENT,4258.6,C5340000055,19511.08,15252.48,M3750269340,0.0,0.0,0,0
79,CASH_OUT,11153.14,C9376128097,26272.48,15119.34,C9450337112,11457.09,22610.23,0,0
81,PAYMENT,5559.26,C6910319321,9527.09,3967.83,M3756984160,0.0,0.0,0,0
53,PAYMENT,12515.71,C3672283756,41024.71,28509.0,M4890206770,0.0,0.0,0,0
49,PAYMENT,1898.62,C4636513306,9170.73,7272.11,M7569318573,0.0,0.0,0,0
7,CASH_OUT,39584.33,C4672170355,92712.11,53127.78,C9530733353,29635.49,69219.82,0,0
59,PAYMENT,1206.66,C5207221660,5681.09,4474.43,M5749292696,0.0,0.0,0,0
13,PAYMENT,2664.7,C2816248271,2988.25,323.55,M9045492705,0.0,0.0,0,0
2,DEBIT,1550.54,C6404013131,6548.58,4998.04,C5517441782,17887.25,19437.79,0,0
13,CASH_OUT,50929.5,C1996936004,118824.43,67894.93,C5159693374,22272.59,73202.09,0,0
99,CASH_IN,1061.14,C9605544910,6381.61,7442.75,C8106262945,14237.76,13176.62,0,0
34,CASH_IN,5037.44,C4068748467,20801.05,25838.49,C5043045333,74109.67,69072.23,0,0
79,CASH_OUT,10335.32,C1114609805,17025.09,6689.77,C4028150468,19489.18,29824.5,0,0
77,PAYMENT,1771.46,C9024528243,8901.44,7129.98,M4268274624,0.0,0.0,0,0
71,PAYMENT,5420.37,C2609740447,26112.86,20692.49,M5037256210,0.0,0.0,0,0
61,PAYMENT,1002.77,C3007638890,939.12,0.0,M1864507379,0.0,0.0,0,0
58,CASH_IN,8456.36,C4285017598,47373.5,55829.86,C5024218705,96132.93,87676.57,0,0
89,CASH_IN,24190.45,C4562466214,29293.43,53483.88,C6561958313,75006.44,50815.99,0,0
22,PAYMENT,969.49,C8153320297,4438.85,3469.36,M9418286260,0.0,0.0,0,0
37,CASH_OUT,19039.82,C8387913988,23235.73,4195.91,C3553044626,35603.9,54643.72,0,0
51,PAYMENT,4458.23,C5930524811,11233.45,6775.22,M1197746222,0.0,0.0,0,0
13,PAYMENT,7842.54,C3989973642,28586.54,20744.0,M8415750896,0.0,0.0,0,0
50,TRANSFER,16357.52,C5043703831,24713.91,8356.39,C1060181466,27800.39,44157.91,0,0
44,PAYMENT,3600.44,C5775523824,2027.6,0.0,M2328687286,0.0,0.0,0,0
42,PAYMENT,191.49,C8960843360,461.46,269.97,M4104768797,0.0,0.0,0,0
16,TRANSFER,25491.39,C5467308452,44496.04,19004.65,C9393312713,25492.76,50984.15,0,0
64,CASH_IN,782.41,C4389767498,40231.27,41013.68,C5192199454,97979.54,97197.13,0,0
37,PAYMENT,1193.77,C7412625653,2312.89,1119.12,M4541383705,0.0,0.0,0,0
20,PAYMENT,3901.99,C6592142915,2107.25,0.0,M3765769956,0.0,0.0,0,0
69,DEBIT,23.96,C8557470772,228.43,204.47,C1343636531,35407.48,35431.44,0,0
14,CASH_OUT,28184.02,C1883107789,45589.16,17405.14,C4931237532,47719.52,75903.54,0,0
6,TRANSFER,50537.02,C8808223052,141237.69,90700.67,C3713445257,11731.51,62268.53,0,0
74,CASH_IN,2425.13,C6078333428,48399.3,50824.43,C1038454576,76634.01,74208.88,0,0
66,PAYMENT,3475.88,C4708605445,4778.4,1302.52,M6825008381,0.0,0.0,0,0
1,PAYMENT,93.06,C7412044851,190.19,97.13,M5678659447,0.0,0.0,0,0
13,PAYMENT,3651.98,C5896772052,14016.02,10364.04,M7325346541,0.0,0.0,0,0
16,PAYMENT,417.12,C2794239273,2057.77,1640.65,M1362332064,0.0,0.0,0,0
94,PAYMENT,264.39,C8489401536,262.29,0.0,M3060477060,0.0,0.0,0,0
72,PAYMENT,7190.93,C6195698079,23001.77,15810.84,M1278014046,0.0,0.0,0,0
62,PAYMENT,8707.62,C2379836125,37152.24,28444.62,M8592518928,0.0,0.0,0,0
33,PAYMENT,1945.44,C6093337366,8291.86,6346.42,M1743410938,0.0,0.0,0,0
42,CASH_OUT,11353.9,C1650815645,27662.79,16308.89,C7822965199,43034.76,54388.66,0,0
96,PAYMENT,2292.31,C1120927105,10450.06,8157.75,M9220609689,0.0,0.0,0,0
96,PAYMENT,3931.62,C5095142916,16210.74,12279.12,M4430124997,0.0,0.0,0,0
9,PAYMENT,311.55,C5974611711,803.43,491.88,M1986217653,0.0,0.0,0,0
93,TRANSFER,2976.85,C5446809867,8259.24,5282.39,C5898855283,5167.42,8144.27,0,0
1,TRANSFER,16745.71,C3390214231,27770.04,11024.33,C1455183612,22226.75,38972.46,0,0
36,PAYMENT,7892.09,C2033713891,16602.21,8710.12,M8523608307,0.0,0.0,0,0
19,CASH_OUT,74048.62,C1127237194,91403.45,17354.83,C1754973803,36750.4,110799.02,0,0
98,CASH_IN,19757.81,C2116439157,42422.4,62180.21,C5224144732,21693.13,1935.32,0,0
31,CASH_IN,6284.7,C3744245174,40171.18,46455.88,C5462298144,29141.81,22857.11,0,0
44,CASH_OUT,56139.05,C9501707946,79954.41,23815.36,C8948239995,27928.43,84067.48,0,0
3,CASH_IN,35841.05,C4815216726,27516.27,63357.32,C1116314480,73748.06,37907.01,0,0
93,CASH_IN,25532.79,C9238201923,38684.42,64217.21,C5838281458,87032.95,61500.16,0,0
34,CASH_OUT,3120.28,C1352186017,7191.35,4071.07,C9803136219,29052.25,32172.53,0,0
49,PAYMENT,5448.49,C4418577734,24025.04,18576.55,M9288004466,0.0,0.0,0,0
31,PAYMENT,7395.28,C7486913149,6592.11,0.0,M1645148279,0.0,0.0,0,0
18,TRANSFER,379.54,C8516820722,936.19,556.65,C1353501670,19861.33,20240.87,0,0
63,PAYMENT,77.4,C1437467520,197.11,119.71,M8529167326,0.0,0.0,0,0
24,CASH_IN,1955.47,C9481776092,41292.7,43248.17,C3571209094,69692.33,67736.86,0,0
53,PAYMENT,1598.78,C8955732932,6835.38,5236.6,M8477751140,0.0,0.0,0,0
46,CASH_OUT,31479.76,C5108107856,73598.86,42119.1,C7109074964,244.71,31724.47,0,0
75,PAYMENT,193.94,C8271682870,562.45,368.51,M1330959237,0.0,0.0,0,0
41,PAYMENT,12848.42,C7874292961,46165.66,33317.24,M2954086138,0.0,0.0,0,0
9,CASH_OUT,31150.99,C2465576748,37475.62,6324.63,C8943866829,48039.38,79190.37,0,0
60,DEBIT,300.65,C2002181130,2392.23,2091.58,C8316593736,11770.69,12071.34,0,0
68,CASH_OUT,17491.85,C3617480143,41284.04,23792.19,C3593226801,13505.43,30997.28,0,0
90,CASH_IN,17711.55,C7034280632,2722.83,20434.38,C3804190642,91899.72,74188.17,0,0
49,PAYMENT,2003.97,C5406756255,1522.62,0.0,M1880308527,0.0,0.0,0,0
59,PAYMENT,4979.78,C4029211107,4563.34,0.0,M6989047507,0.0,0.0,0,0
41,PAYMENT,1696.23,C8844675742,1421.34,0.0,M2642395893,0.0,0.0,0,0
61,CASH_OUT,3571.24,C3430176795,7907.94,4336.7,C8318151218,29632.44,33203.68,0,0
30,PAYMENT,151.63,C5172396901,789.02,637.39,M4612173825,0.0,0.0,0,0
30,CASH_OUT,75006.47,C5203971694,94581.37,19574.9,C2564467074,30475.81,105482.28,0,0
29,CASH_IN,7403.71,C5080073009,31753.1,39156.81,C6667033327,39882.97,32479.26,0,0
81,CASH_IN,29279.48,C9769500116,44018.16,73297.64,C1665841102,36604.29,7324.81,0,0
17,CASH_OUT,7627.02,C2911547690,9342.04,1715.02,C9624563057,43017.01,50644.03,0,0
77,PAYMENT,4332.25,C4719464273,7211.82,2879.57,M4050313281,0.0,0.0,0,0
17,DEBIT,76.14,C4371370540,536.41,460.27,C4586469023,44749.46,44825.6,0,0
98,CASH_OUT,3815.88,C6947321865,7376.86,3560.98,C5859147747,15875.95,19691.83,0,0
62,CASH_OUT,11410.61,C2306108054,20036.01,8625.4,C6706007746,30244.69,41655.3,0,0
59,TRANSFER,8838.83,C7517765768,17797.24,8958.41,C8972860014,45071.24,53910.07,0,0
80,CASH_OUT,1410342.41,C7798851212,1410342.41,0.0,C8613909288,28062.2,1438404.61,1,0
59,CASH_OUT,28742.57,C2197771265,39926.44,11183.87,C4089546787,6477.2,35219.77,0,0
52,CASH_IN,2545.75,C5709145096,4818.41,7364.16,C9757483560,42505.48,39959.73,0,0
60,PAYMENT,3017.61,C8472998049,3798.49,780.88,M3776937354,0.0,0.0,0,0
55,CASH_OUT,17265.57,C4501998361,26009.94,8744.37,C2494533851,48681.99,65947.56,0,0
15,TRANSFER,32182.85,C2596256012,37724.98,5542.13,C7364393923,49262.76,81445.61,0,0
69,PAYMENT,4162.02,C5038740531,19990.78,15828.76,M5036450674,0.0,0.0,0,0
92,PAYMENT,503.09,C5568458610,2496.3,1993.21,M9320192711,0.0,0.0,0,0
34,PAYMENT,606.55,C7823466287,2649.11,2042.56,M1151653533,0.0,0.0,0,0
49,PAYMENT,4534.92,C8561993255,17901.01,13366.09,M5293910866,0.0,0.0,0,0
4,CASH_IN,759.89,C6295775738,32584.58,33344.47,C8433850487,95368.05,94608.16,0,0
98,CASH_OUT,6636.65,C7489972607,15262.11,8625.46,C3269602989,25689.01,32325.66,0,0
64,CASH_IN,87781.79,C8436569282,44912.47,132694.26,C5526004558,94337.62,6555.83,0,0
69,TRANSFER,796518.36,C4221463876,796518.36,0.0,C8155381529,47328.29,843846.65,1,0
98,CASH_IN,4478.92,C8386783807,31688.46,36167.38,C4961123612,35513.22,31034.3,0,0
8,CASH_OUT,2988.53,C5349658188,5112.5,2123.97,C1545829138,23153.19,26141.72,0,0
13,CASH_OUT,67282.43,C8804260088,157852.07,90569.64,C5512643598,14488.88,81771.31,0,0
29,PAYMENT,1576.83,C9457263254,5853.14,4276.31,M5026656572,0.0,0.0,0,0
89,TRANSFER,24231.6,C1450099296,46947.6,22716.0,C6954742292,19443.66,43675.26,0,0
14,CASH_IN,4375.26,C9444062381,26189.76,30565.02,C8867223902,66097.98,61722.72,0,0
74,PAYMENT,166.07,C5725899657,290.05,123.98,M2945213518,0.0,0.0,0,0
12,CASH_OUT,18684.49,C1839138793,43700.41,25015.92,C5199341441,27597.7,46282.19,0,0
70,CASH_OUT,20061.36,C4243091176,21592.83,1531.47,C3813519003,37479.2,57540.56,0,0
26,CASH_OUT,12106.04,C2159536561,12778.63,672.59,C7528438221,36368.8,48474.84,0,0
82,CASH_OUT,11295.67,C2531201689,22819.75,11524.08,C3166496509,21747.73,33043.4,0,0
29,PAYMENT,2540.58,C9926379125,7926.55,5385.97,M1056865587,0.0,0.0,0,0
68,CASH_OUT,16386.87,C1025907735,35769.56,19382.69,C8066940660,4326.24,20713.11,0,0
56,CASH_IN,43142.65,C5408311023,8403.68,51546.33,C8054336628,90168.21,47025.56,0,0
64,CASH_IN,854.26,C8460346905,25854.18,26708.44,C3727033796,22833.96,21979.7,0,0
94,CASH_IN,30640.49,C6586579469,13965.74,44606.23,C8515928599,16564.27,0.0,0,0
52,CASH_OUT,14671.01,C8576810359,16346.36,1675.35,C5349439229,15785.96,30456.97,0,0
49,CASH_OUT,41494.78,C6381945214,48456.5,6961.72,C9053256724,547.6,42042.38,0,0
64,CASH_OUT,16011.09,C5618180601,23262.35,7251.26,C7269731996,3278.33,19289.42,0,0
21,CASH_OUT,17766.64,C5224174431,26894.06,9127.42,C1661447722,8508.87,26275.51,0,0
87,PAYMENT,499.22,C2991167541,1095.85,596.63,M4823893138,0.0,0.0,0,0
24,PAYMENT,10211.99,C1195136299,18521.36,8309.37,M8381427154,0.0,0.0,0,0
46,CASH_OUT,25673.76,C1426362880,34984.13,9310.37,C6485457149,11404.05,37077.81,0,0
88,PAYMENT,946.23,C3138603977,2832.26,1886.03,M4783071179,0.0,0.0,0,0
92,CASH_IN,8920.18,C5104710975,46375.25,55295.43,C6041558320,82284.18,73364.0,0,0
34,CASH_IN,2194.03,C4432388072,33905.45,36099.48,C9809285873,3028.97,834.94,0,0
55,CASH_OUT,38754.83,C5696543685,56865.99,18111.16,C3297537767,18765.98,57520.81,0,0
23,PAYMENT,885.16,C6429188720,1761.96,876.8,M8411988081,0.0,0.0,0,0
40,TRANSFER,13005.1,C3452347789,37667.99,24662.89,C3555686895,2926.3,15931.4,0,0
16,PAYMENT,1014.27,C2530578095,4621.59,3607.32,M6736933136,0.0,0.0,0,0
5,PAYMENT,1666.41,C2127338235,2972.26,1305.85,M7953422718,0.0,0.0,0,0
70,PAYMENT,1121.81,C3357841899,700.23,0.0,M1801840008,0.0,0.0,0,0
28,CASH_OUT,23744.0,C6538622154,29932.38,6188.38,C4639156703,3973.57,27717.57,0,0
100,PAYMENT,508.11,C1499767415,1552.1,1043.99,M2143609698,0.0,0.0,0,0
65,CASH_OUT,62817.34,C9557977453,107641.19,44823.85,C9201418834,20059.13,82876.47,0,0
12,CASH_OUT,2301.74,C1433992675,5073.87,2772.13,C5021927277,16754.46,19056.2,0,0
55,TRANSFER,23222.22,C1866442006,50616.55,27394.33,C8121707413,21744.33,44966.55,0,0
25,CASH_OUT,27098.68,C2770625053,63534.84,36436.16,C4276195591,13268.2,40366.88,0,0
59,PAYMENT,1607.87,C7902727618,1699.09,91.22,M8798794477,0.0,0.0,0,0
34,CASH_IN,846.95,C4409144150,43987.6,44834.55,C9845210770,13255.21,12408.26,0,0
47,CASH_OUT,14538.1,C1644608746,34531.25,19993.15,C4682870880,37033.29,51571.39,0,0
76,CASH_IN,14075.41,C4068687194,44921.24,58996.65,C6127860871,66259.96,52184.55,0,0
22,PAYMENT,8359.8,C7419969399,24811.77,16451.97,M1439616777,0.0,0.0,0,0
44,CASH_IN,367.3,C2337116725,17660.87,18028.17,C3531598707,37007.12,36639.82,0,0
66,DEBIT,689.11,C4022301088,6579.16,5890.05,C9243077762,3572.7,4261.81,0,0
43,CASH_OUT,6441.8,C4889909450,9813.26,3371.46,C4497801699,31499.39,37941.19,0,0
59,CASH_OUT,11434.9,C1530574298,26440.32,15005.42,C3102907980,127.78,11562.68,0,0
22,CASH_OUT,5505.52,C6411282704,8397.59,2892.07,C1396443455,7262.7,12768.22,0,0
55,CASH_IN,21230.0,C8634537580,35595.14,56825.14,C7513089571,73422.0,52192.0,0,0
4,PAYMENT,1121.37,C4078659749,5065.23,3943.86,M7653398191,0.0,0.0,0,0
94,DEBIT,2515.98,C3947653635,20285.98,17770.0,C2807359239,23468.28,25984.26,0,0
23,TRANSFER,12164.84,C9497461395,35717.75,23552.91,C8018032769,5442.84,17607.68,0,0
71,CASH_OUT,66538.66,C9905964336,105907.26,39368.6,C8297994585,42548.93,109087.59,0,0
17,PAYMENT,1095.79,C6969712960,4049.43,2953.64,M1993060041,0.0,0.0,0,0
77,PAYMENT,612.87,C6952854780,1451.35,838.48,M5035616611,0.0,0.0,0,0
27,CASH_OUT,10056.49,C3432475716,18354.26,8297.77,C5889528563,26966.9,37023.39,0,0
7,CASH_OUT,22763.53,C5808674016,45585.9,22822.37,C1498084839,31702.98,54466.51,0,0
72,CASH_OUT,8560.52,C3738839363,11311.45,2750.93,C3182207354,12436.83,20997.35,0,0
70,PAYMENT,2758.89,C7098875961,3871.58,1112.69,M2613269195,0.0,0.0,0,0
58,PAYMENT,314.26,C3470569511,1394.84,1080.58,M6909216632,0.0,0.0,0,0
49,CASH_OUT,7157.52,C9850266387,10378.88,3221.36,C1636394043,2300.03,9457.55,0,0
16,PAYMENT,4000.11,C6623782492,16252.67,12252.56,M7867745413,0.0,0.0,0,0
56,PAYMENT,971.65,C1986416042,1493.08,521.43,M2226592971,0.0,0.0,0,0
53,PAYMENT,1851.41,C4777604182,6814.15,4962.74,M8161460547,0.0,0.0,0,0
4,CASH_OUT,17290.85,C7861668888,40103.9,22813.05,C9316859093,5104.08,22394.93,0,0
77,CASH_OUT,5130.65,C4666739347,12776.52,7645.87,C4399914538,18039.24,23169.89,0,0
63,CASH_OUT,18000.8,C1581394058,28465.62,10464.82,C3621164070,17908.97,35909.77,0,0
86,TRANSFER,1147.5,C8116531244,2663.4,1515.9,C5493421652,8323.91,9471.41,0,0
94,CASH_IN,17334.64,C9392115653,4936.77,22271.41,C1403582735,19411.03,2076.39,0,0
80,PAYMENT,2188.13,C6505247591,6419.19,4231.06,M2113528317,0.0,0.0,0,0
82,CASH_OUT,1019.6,C4044248248,1305.93,286.33,C9063484711,41639.53,42659.13,0,0
